401,1,651,280,91,83,0.6146137714385986,2.0,-1,-1,-1
417,1,655,284,96,87,0.6297051906585693,2.0,-1,-1,-1
433,1,659,290,98,90,0.6333245635032654,2.0,-1,-1,-1
449,1,659,293,107,98,0.6372644901275635,2.0,-1,-1,-1
465,1,659,299,114,105,0.5884330868721008,7.0,-1,-1,-1
481,1,656,305,119,110,0.6404224634170532,7.0,-1,-1,-1
481,2,662,305,102,111,0.6051101684570312,2.0,-1,-1,-1
497,1,651,309,125,117,0.5555106401443481,2.0,-1,-1,-1
497,2,656,307,109,119,0.5234869122505188,7.0,-1,-1,-1
513,1,641,313,131,125,0.5195241570472717,7.0,-1,-1,-1
513,2,647,312,114,124,0.4485428035259247,2.0,-1,-1,-1
529,1,629,319,136,130,0.14798632264137268,7.0,-1,-1,-1
529,2,635,319,118,128,0.5589289665222168,2.0,-1,-1,-1
737,3,0,538,152,235,0.7396920323371887,2.0,-1,-1,-1
753,3,20,523,160,246,0.7387955188751221,2.0,-1,-1,-1
769,3,43,516,169,255,0.5310310125350952,2.0,-1,-1,-1
785,3,73,512,181,264,0.8574169278144836,2.0,-1,-1,-1
785,4,642,322,123,130,0.6278119683265686,2.0,-1,-1,-1
801,3,126,521,188,254,0.8489223718643188,2.0,-1,-1,-1
801,4,641,322,123,130,0.6099079251289368,2.0,-1,-1,-1
817,3,198,522,208,254,0.8717508912086487,2.0,-1,-1,-1
817,4,641,322,123,130,0.629006028175354,2.0,-1,-1,-1
833,3,317,508,240,266,0.7585116624832153,2.0,-1,-1,-1
833,4,638,322,123,130,0.4433681070804596,2.0,-1,-1,-1
849,3,490,493,269,272,0.676847517490387,7.0,-1,-1,-1
849,4,630,324,124,131,0.43452078104019165,7.0,-1,-1,-1
865,3,679,477,289,268,0.8395448327064514,7.0,-1,-1,-1
865,4,630,329,115,120,0.2528453469276428,7.0,-1,-1,-1
881,3,881,454,298,258,0.5091058611869812,2.0,-1,-1,-1
881,4,579,334,138,140,0.3081217110157013,7.0,-1,-1,-1
897,3,1089,435,283,232,0.8901023268699646,2.0,-1,-1,-1
913,3,1265,420,258,202,0.7513038516044617,2.0,-1,-1,-1
913,4,118,527,184,187,0.7546417117118835,2.0,-1,-1,-1
929,3,1413,408,228,174,0.789085328578949,2.0,-1,-1,-1
929,4,48,560,227,223,0.8378322124481201,2.0,-1,-1,-1
929,5,226,447,322,103,0.6222768425941467,2.0,-1,-1,-1
945,3,1536,405,187,139,0.7584995627403259,2.0,-1,-1,-1
945,4,106,584,282,263,0.9226986765861511,2.0,-1,-1,-1
945,5,105,460,349,112,0.4027980864048004,2.0,-1,-1,-1
961,3,1614,397,165,121,0.7933118343353271,2.0,-1,-1,-1
961,4,240,603,343,305,0.932295560836792,2.0,-1,-1,-1
961,5,3,473,350,112,0.7166643738746643,2.0,-1,-1,-1
977,3,1677,394,145,105,0.6688165068626404,2.0,-1,-1,-1
977,4,448,647,437,373,0.8332892656326294,2.0,-1,-1,-1
977,5,-60,484,310,101,0.6211417317390442,2.0,-1,-1,-1
993,3,1723,388,134,97,0.6807247996330261,2.0,-1,-1,-1
1009,3,1760,385,123,89,0.6607669591903687,2.0,-1,-1,-1
1041,3,1811,381,111,82,0.31341731548309326,2.0,-1,-1,-1
1281,3,958,287,63,46,0.6405510902404785,2.0,-1,-1,-1
1329,3,685,283,62,46,0.5642410516738892,2.0,-1,-1,-1
1345,3,653,289,65,48,0.5504509210586548,2.0,-1,-1,-1
1361,3,650,292,83,62,0.6026239991188049,2.0,-1,-1,-1
1409,6,732,323,103,97,0.6294122934341431,2.0,-1,-1,-1
1425,6,738,330,110,103,0.6021685004234314,7.0,-1,-1,-1
1441,6,747,335,117,109,0.7124094367027283,2.0,-1,-1,-1
1457,6,765,342,121,112,0.757367730140686,2.0,-1,-1,-1
1473,6,791,347,129,117,0.8345339894294739,2.0,-1,-1,-1
1489,6,828,353,140,124,0.875243067741394,2.0,-1,-1,-1
1505,6,890,361,153,129,0.8988518118858337,2.0,-1,-1,-1
1521,6,978,369,166,133,0.8740028142929077,2.0,-1,-1,-1
1537,6,1099,384,169,128,0.2332761585712433,2.0,-1,-1,-1
1553,6,1247,404,160,113,0.7001293301582336,2.0,-1,-1,-1
1569,6,1382,400,167,116,0.7316540479660034,2.0,-1,-1,-1
1585,6,1514,408,145,97,0.8106526136398315,2.0,-1,-1,-1
1601,6,1611,397,142,95,0.6427205204963684,2.0,-1,-1,-1
1617,6,1691,393,122,82,0.19688290357589722,2.0,-1,-1,-1
1649,6,1784,388,99,67,0.17454023659229279,2.0,-1,-1,-1
2225,6,217,541,307,220,0.7517624497413635,2.0,-1,-1,-1
2241,6,-20,566,357,259,0.8779317736625671,2.0,-1,-1,-1
2257,6,-93,579,422,299,0.6064822673797607,2.0,-1,-1,-1
2273,6,-32,583,494,339,0.840239405632019,2.0,-1,-1,-1
2289,6,116,602,605,404,0.713736891746521,2.0,-1,-1,-1
2369,6,-124,586,373,263,0.6893674731254578,2.0,-1,-1,-1
2385,6,-96,539,320,232,0.826537549495697,2.0,-1,-1,-1
2401,6,-79,536,307,223,0.8038130402565002,2.0,-1,-1,-1
2417,6,-57,539,303,217,0.8369737863540649,2.0,-1,-1,-1
2433,6,-29,535,310,216,0.7949126958847046,2.0,-1,-1,-1
2449,6,20,531,318,216,0.8937812447547913,2.0,-1,-1,-1
2465,6,95,528,328,215,0.9242373108863831,2.0,-1,-1,-1
2481,6,193,513,354,226,0.929936945438385,2.0,-1,-1,-1
2497,6,321,499,371,230,0.9253860712051392,2.0,-1,-1,-1
2513,6,486,487,376,227,0.9272555112838745,2.0,-1,-1,-1
2529,6,678,474,367,216,0.9352617859840393,2.0,-1,-1,-1
2545,6,872,453,359,208,0.8948925137519836,2.0,-1,-1,-1
2561,6,1071,441,325,186,0.836876392364502,2.0,-1,-1,-1
2577,6,1246,421,302,174,0.7053089141845703,2.0,-1,-1,-1
2593,6,1397,414,261,151,0.8642899394035339,2.0,-1,-1,-1
2609,6,1519,411,222,130,0.8845530152320862,2.0,-1,-1,-1
2625,6,1614,405,189,113,0.7754673361778259,2.0,-1,-1,-1
2641,6,1683,403,159,96,0.7800911068916321,2.0,-1,-1,-1
2657,6,1733,402,138,85,0.34683677554130554,2.0,-1,-1,-1
2705,6,909,292,84,53,0.6058416366577148,2.0,-1,-1,-1
2721,6,660,264,79,51,0.8445833325386047,2.0,-1,-1,-1
3041,7,706,298,86,72,0.74117511510849,2.0,-1,-1,-1
3057,7,710,304,98,83,0.8240188956260681,2.0,-1,-1,-1
3073,7,722,313,111,94,0.7898122668266296,2.0,-1,-1,-1
3089,7,738,324,126,106,0.7954702973365784,2.0,-1,-1,-1
