1153,1,643,639,82,37,0.6391956210136414,2.0,-1,-1,-1
1393,2,1036,799,352,139,0.7480026483535767,7.0,-1,-1,-1
1409,2,938,798,338,134,0.6756605505943298,7.0,-1,-1,-1
1425,2,831,786,328,130,0.5854877233505249,7.0,-1,-1,-1
1441,2,728,763,313,125,0.5586125254631042,2.0,-1,-1,-1
1457,2,659,744,271,110,0.7259915471076965,2.0,-1,-1,-1
1473,2,615,725,242,100,0.5915018320083618,2.0,-1,-1,-1
1489,2,602,710,206,88,0.22886481881141663,7.0,-1,-1,-1
1521,2,621,693,159,70,0.12673771381378174,2.0,-1,-1,-1
1601,3,740,659,87,56,0.634488046169281,2.0,-1,-1,-1
1617,3,754,657,83,54,0.41119396686553955,2.0,-1,-1,-1
1633,3,685,648,68,44,0.5895239114761353,2.0,-1,-1,-1
1649,3,687,648,69,44,0.2977352738380432,2.0,-1,-1,-1
1745,4,725,720,78,94,0.6778019070625305,7.0,-1,-1,-1
1761,4,737,738,92,111,0.5743600726127625,7.0,-1,-1,-1
1777,4,766,760,111,131,0.6013308763504028,2.0,-1,-1,-1
1793,4,829,789,140,162,0.5959213972091675,7.0,-1,-1,-1
1809,4,931,821,170,188,0.6921626329421997,2.0,-1,-1,-1
1825,4,1082,854,186,193,0.6694150567054749,2.0,-1,-1,-1
1841,4,1260,877,187,180,0.8017522096633911,7.0,-1,-1,-1
3905,5,725,632,89,33,0.6015028357505798,2.0,-1,-1,-1
5681,6,441,628,80,36,0.6392000317573547,2.0,-1,-1,-1
6145,7,776,637,93,31,0.6501163840293884,2.0,-1,-1,-1
7233,8,756,662,61,52,0.617195188999176,2.0,-1,-1,-1
7249,8,465,631,41,35,0.6259399652481079,2.0,-1,-1,-1
7265,8,577,634,42,35,0.5935363173484802,2.0,-1,-1,-1
7297,8,575,631,32,25,0.5107572078704834,2.0,-1,-1,-1
7313,8,731,657,59,46,0.6321859359741211,2.0,-1,-1,-1
7329,8,772,664,63,49,0.6178855895996094,2.0,-1,-1,-1
7345,8,784,665,66,52,0.6468753218650818,2.0,-1,-1,-1
7409,8,789,664,67,53,0.5998644828796387,2.0,-1,-1,-1
7425,8,780,661,67,54,0.618448793888092,2.0,-1,-1,-1
7441,8,780,662,63,51,0.500190258026123,2.0,-1,-1,-1
10865,9,659,638,106,43,0.6559010148048401,2.0,-1,-1,-1
10913,9,552,634,82,33,0.6658948659896851,2.0,-1,-1,-1
11009,10,440,622,85,39,0.67254638671875,2.0,-1,-1,-1
11025,10,619,631,92,43,0.673862099647522,2.0,-1,-1,-1
