17,1,1630,464,105,42,0.6068207025527954,2.0,-1,-1,-1
33,1,1475,455,115,46,0.6549436450004578,2.0,-1,-1,-1
65,1,1075,442,118,47,0.6240677833557129,2.0,-1,-1,-1
81,1,512,428,107,43,0.5945417881011963,2.0,-1,-1,-1
97,1,251,434,158,64,0.6419867873191833,2.0,-1,-1,-1
113,1,239,439,173,70,0.5892141461372375,2.0,-1,-1,-1
113,2,1697,454,92,55,0.6860088109970093,2.0,-1,-1,-1
129,1,212,431,126,51,0.6182469129562378,2.0,-1,-1,-1
129,2,776,457,122,72,0.6050593256950378,2.0,-1,-1,-1
177,1,1176,470,202,82,0.6319363713264465,7.0,-1,-1,-1
177,2,179,443,108,63,0.5691070556640625,2.0,-1,-1,-1
193,2,248,446,113,65,0.7181535363197327,2.0,-1,-1,-1
209,2,372,449,128,72,0.6386394500732422,2.0,-1,-1,-1
225,2,563,455,146,79,0.5420786142349243,2.0,-1,-1,-1
241,2,838,464,154,81,0.5458548069000244,2.0,-1,-1,-1
241,3,1627,457,140,57,0.8185080885887146,2.0,-1,-1,-1
257,2,446,455,132,69,0.6377251148223877,2.0,-1,-1,-1
257,3,1283,472,204,84,0.5270063281059265,7.0,-1,-1,-1
273,2,392,453,135,69,0.8539386987686157,2.0,-1,-1,-1
273,3,1376,474,217,89,0.5021543502807617,7.0,-1,-1,-1
289,2,514,455,154,76,0.7251582741737366,2.0,-1,-1,-1
305,2,708,457,175,84,0.6873412728309631,2.0,-1,-1,-1
305,3,1628,468,140,58,0.6866079568862915,2.0,-1,-1,-1
321,2,969,468,184,86,0.617935299873352,7.0,-1,-1,-1
321,3,1548,463,126,52,0.6195645332336426,2.0,-1,-1,-1
321,4,288,443,110,48,0.7102985382080078,2.0,-1,-1,-1
337,2,657,451,154,72,0.7909908890724182,2.0,-1,-1,-1
337,4,318,421,126,55,0.6918744444847107,2.0,-1,-1,-1
353,2,678,450,144,66,0.6917526125907898,2.0,-1,-1,-1
353,4,876,438,126,55,0.6908304691314697,2.0,-1,-1,-1
353,3,1542,422,316,137,0.5402467250823975,7.0,-1,-1,-1
369,4,996,453,149,64,0.7763787508010864,2.0,-1,-1,-1
369,3,1555,435,241,103,0.5390538573265076,2.0,-1,-1,-1
385,4,1247,461,166,71,0.7013346552848816,2.0,-1,-1,-1
401,4,1511,474,154,66,0.6023856997489929,2.0,-1,-1,-1
401,5,450,430,110,46,0.6997689604759216,2.0,-1,-1,-1
401,3,1222,440,149,63,0.5524588227272034,2.0,-1,-1,-1
433,6,132,453,66,42,0.6070447564125061,2.0,-1,-1,-1
433,4,1615,460,145,62,0.7596115469932556,2.0,-1,-1,-1
433,5,462,437,148,63,0.7503477334976196,2.0,-1,-1,-1
433,3,314,432,128,55,0.7290569543838501,2.0,-1,-1,-1
449,6,670,452,93,59,0.5580024123191833,2.0,-1,-1,-1
449,5,409,444,132,56,0.6987876892089844,2.0,-1,-1,-1
449,3,212,451,116,51,0.631413459777832,2.0,-1,-1,-1
465,6,691,448,104,65,0.7133744359016418,2.0,-1,-1,-1
465,5,388,460,131,56,0.7338906526565552,2.0,-1,-1,-1
465,3,248,435,87,38,0.5125594139099121,2.0,-1,-1,-1
465,4,1545,433,169,73,0.6907671093940735,7.0,-1,-1,-1
481,6,919,453,111,68,0.7180870771408081,2.0,-1,-1,-1
481,5,554,470,150,64,0.754874050617218,2.0,-1,-1,-1
481,3,187,427,74,33,0.4361304044723511,2.0,-1,-1,-1
497,6,968,473,120,72,0.7419472932815552,2.0,-1,-1,-1
497,5,549,446,131,55,0.5613303184509277,2.0,-1,-1,-1
513,6,1198,487,127,75,0.788232684135437,2.0,-1,-1,-1
513,5,349,447,144,61,0.5447770357131958,2.0,-1,-1,-1
513,4,1635,463,161,70,0.6332796216011047,2.0,-1,-1,-1
529,6,1399,467,112,64,0.6246061325073242,2.0,-1,-1,-1
529,5,409,447,172,72,0.6055057048797607,2.0,-1,-1,-1
529,4,1603,493,159,69,0.680446207523346,2.0,-1,-1,-1
545,6,1319,455,105,58,0.5912363529205322,2.0,-1,-1,-1
545,5,576,455,187,77,0.5205674767494202,7.0,-1,-1,-1
545,4,1713,508,122,57,0.11265909671783447,2.0,-1,-1,-1
561,5,819,451,230,95,0.515263557434082,7.0,-1,-1,-1
577,5,410,447,165,70,0.7265554070472717,2.0,-1,-1,-1
