145,1,662,299,100,86,0.6438997983932495,7.0,-1,-1,-1
161,1,671,296,103,89,0.3349621891975403,7.0,-1,-1,-1
1121,2,516,251,127,100,0.6312673687934875,7.0,-1,-1,-1
1601,3,595,239,178,133,0.8728435635566711,5.0,-1,-1,-1
1713,3,513,333,99,73,0.5631726980209351,2.0,-1,-1,-1
1729,3,552,379,119,87,0.7725197672843933,2.0,-1,-1,-1
2561,4,654,224,43,36,0.6681128740310669,2.0,-1,-1,-1
2593,4,664,204,48,40,0.4922415316104889,2.0,-1,-1,-1
2657,5,653,219,59,38,0.7570593357086182,2.0,-1,-1,-1
2673,5,635,224,59,38,0.3907471001148224,2.0,-1,-1,-1
2689,5,609,227,62,40,0.29155808687210083,2.0,-1,-1,-1
2705,5,555,231,66,42,0.6065806150436401,2.0,-1,-1,-1
2721,5,605,212,87,54,0.7031233906745911,5.0,-1,-1,-1
2737,5,579,211,97,59,0.6626327633857727,5.0,-1,-1,-1
2753,5,554,224,111,68,0.2494633048772812,7.0,-1,-1,-1
2785,5,567,221,73,44,0.664984941482544,2.0,-1,-1,-1
3089,6,614,347,122,87,0.7975443601608276,2.0,-1,-1,-1
3121,6,638,329,277,197,0.8874339461326599,5.0,-1,-1,-1
3137,6,569,292,268,191,0.9022006988525391,5.0,-1,-1,-1
3153,6,641,308,175,126,0.14716851711273193,7.0,-1,-1,-1
3425,7,632,263,209,154,0.8473003506660461,5.0,-1,-1,-1
4369,8,655,202,76,59,0.7421444058418274,7.0,-1,-1,-1
4577,9,743,420,128,94,0.6006997227668762,2.0,-1,-1,-1
4593,9,565,325,92,67,0.5456134080886841,2.0,-1,-1,-1
4673,10,705,346,254,191,0.8659802675247192,5.0,-1,-1,-1
4689,10,540,272,227,170,0.9081535339355469,5.0,-1,-1,-1
4689,11,560,217,59,53,0.6288798451423645,2.0,-1,-1,-1
4705,10,572,346,232,171,0.7908459901809692,5.0,-1,-1,-1
4721,10,405,334,274,200,0.2432054728269577,5.0,-1,-1,-1
6033,12,484,250,211,151,0.8169832825660706,5.0,-1,-1,-1
6049,12,528,209,128,92,0.2866896688938141,5.0,-1,-1,-1
6065,12,527,219,54,39,0.7001190781593323,2.0,-1,-1,-1
6065,13,635,241,184,130,0.8963338136672974,5.0,-1,-1,-1
7281,14,762,268,102,115,0.6884082555770874,7.0,-1,-1,-1
7377,14,728,373,87,96,0.5356712937355042,7.0,-1,-1,-1
7425,14,594,361,167,174,0.8963720202445984,5.0,-1,-1,-1
7441,14,603,300,166,168,0.8675879240036011,5.0,-1,-1,-1
7441,15,272,323,360,189,0.7870360016822815,5.0,-1,-1,-1
7457,14,651,343,152,150,0.4345965087413788,2.0,-1,-1,-1
7457,15,167,330,254,133,0.13919857144355774,7.0,-1,-1,-1
8417,16,744,305,126,106,0.7973611950874329,7.0,-1,-1,-1
8433,16,699,246,50,41,0.6154675483703613,2.0,-1,-1,-1
8497,16,660,221,41,34,0.4196191430091858,2.0,-1,-1,-1
8865,17,710,356,249,180,0.7528042197227478,5.0,-1,-1,-1
8881,17,520,268,231,167,0.8582848310470581,5.0,-1,-1,-1
9809,18,703,230,45,28,0.6255471110343933,2.0,-1,-1,-1
10209,19,567,296,283,198,0.887832760810852,5.0,-1,-1,-1
10225,19,458,243,195,137,0.7758373022079468,5.0,-1,-1,-1
10289,20,566,224,152,114,0.6447112560272217,5.0,-1,-1,-1
10305,20,718,295,211,159,0.620212197303772,5.0,-1,-1,-1
10337,20,796,344,140,105,0.43406417965888977,7.0,-1,-1,-1
10353,20,316,389,103,77,0.5718793869018555,7.0,-1,-1,-1
11105,21,561,220,61,26,0.692960262298584,2.0,-1,-1,-1
11121,21,571,220,89,38,0.5431846380233765,2.0,-1,-1,-1
11585,22,590,297,294,204,0.685652494430542,5.0,-1,-1,-1
11601,22,464,238,201,140,0.5370854735374451,5.0,-1,-1,-1
12561,23,596,218,60,38,0.6030564308166504,2.0,-1,-1,-1
12577,23,596,225,50,32,0.705984354019165,2.0,-1,-1,-1
12593,23,654,211,70,45,0.5225776433944702,2.0,-1,-1,-1
12609,23,669,208,75,48,0.17358556389808655,7.0,-1,-1,-1
12625,23,670,207,77,50,0.15797528624534607,2.0,-1,-1,-1
12977,24,535,440,219,97,0.6420976519584656,2.0,-1,-1,-1
12977,25,536,315,87,58,0.6353518962860107,2.0,-1,-1,-1
13041,24,554,263,405,182,0.6059853434562683,5.0,-1,-1,-1
13985,26,752,269,148,141,0.783155083656311,5.0,-1,-1,-1
13985,27,557,213,139,74,0.672946572303772,5.0,-1,-1,-1
14001,26,812,308,146,140,0.6277446150779724,5.0,-1,-1,-1
14001,27,612,236,97,52,0.6785183548927307,2.0,-1,-1,-1
14017,27,551,218,136,73,0.5911083817481995,5.0,-1,-1,-1
14049,27,494,230,166,90,0.16617543995380402,7.0,-1,-1,-1
14065,27,411,226,148,78,0.1583486646413803,7.0,-1,-1,-1
14401,28,717,358,242,179,0.7735070586204529,5.0,-1,-1,-1
14417,28,535,274,236,174,0.9096150398254395,5.0,-1,-1,-1
14465,28,584,297,274,202,0.759148120880127,5.0,-1,-1,-1
14497,29,505,439,155,97,0.6042623519897461,2.0,-1,-1,-1
14513,29,717,355,149,93,0.5135552883148193,2.0,-1,-1,-1
15553,30,850,369,79,78,0.6454868912696838,2.0,-1,-1,-1
15841,31,656,273,233,169,0.8329840302467346,5.0,-1,-1,-1
15857,31,666,294,112,82,0.5012094974517822,2.0,-1,-1,-1
15905,31,726,303,117,86,0.6230931282043457,7.0,-1,-1,-1
17185,32,579,336,111,72,0.689790666103363,2.0,-1,-1,-1
17201,32,581,254,211,138,0.7672624588012695,5.0,-1,-1,-1
17233,32,678,313,170,111,0.6262139678001404,2.0,-1,-1,-1
17313,32,771,351,142,94,0.2645663321018219,7.0,-1,-1,-1
18225,33,595,209,123,64,0.6533182859420776,5.0,-1,-1,-1
18241,33,589,204,134,70,0.7376132011413574,5.0,-1,-1,-1
18257,33,581,207,133,70,0.20898576080799103,5.0,-1,-1,-1
18273,33,551,213,125,65,0.2659203112125397,5.0,-1,-1,-1
18289,33,698,289,148,78,0.5374724268913269,7.0,-1,-1,-1
18305,33,725,289,128,70,0.1156223937869072,7.0,-1,-1,-1
18321,33,793,338,120,66,0.34032461047172546,7.0,-1,-1,-1
18337,33,756,276,76,43,0.5177106857299805,2.0,-1,-1,-1
18417,34,641,200,94,69,0.615780770778656,7.0,-1,-1,-1
18561,35,561,321,103,65,0.650882363319397,2.0,-1,-1,-1
18593,35,515,352,129,81,0.722861111164093,2.0,-1,-1,-1
18625,35,572,318,283,180,0.8844941258430481,5.0,-1,-1,-1
18641,35,516,278,269,173,0.874008059501648,5.0,-1,-1,-1
18673,36,656,262,212,146,0.7948974370956421,5.0,-1,-1,-1
18673,35,537,326,300,193,0.9070726633071899,5.0,-1,-1,-1
18689,35,442,298,263,172,0.7297741770744324,5.0,-1,-1,-1
